ItemType,ItemName,BrushID,Icon,IconSrc,DisplayName,Value,Rarity,Capacity,MaxStackSize,LootGenMin,LootGenMax
InventoryDefinition_DataItem,ID_Uncommon_IndigoFlakes,Resource.IndigoFlake,T_UI_Item_IndigoFlakes,Smart Brush,Indigo Flakes,59,Rarity.Uncommon,,20,,6
InventoryDefinition_DataItem,ID_Uncommon_GristleWax,Resource.GristleWax,T_UI_Item_GristleWax,Smart Brush,Gristle Wax,37,Rarity.Uncommon,,10,,5
InventoryDefinition_DataItem,ID_Uncommon_GrapeMust,Resource.GrapeMust,T_UI_Item_GrapeMust,Smart Brush,Grape Must,77,Rarity.Uncommon,,20,,6
InventoryDefinition_DataItem,ID_Uncommon_GrainRecord,Resource.GrainRecord,T_UI_Item_GrainRecord,Smart Brush,Course in Agriculture - Rozier,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_FortificationBlueprint,Resource.FortificationBlueprint,T_UI_Item_FortificationBlueprint,Smart Brush,The Spirit of the Laws - Montesquieu,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_ForgedTriggerArm,Resource.ForgedTriggerArm,T_UI_Item_ForgedTriggerArm,Smart Brush,Tempered Trigger Arm,213,Rarity.Uncommon,,20,,
InventoryDefinition_DataItem,ID_Uncommon_FineSand,Resource.FineSand,T_UI_Item_CoarseSand2,Smart Brush,Fine Sand,14,Rarity.Uncommon,,20,,7
InventoryDefinition_DataItem,ID_Uncommon_Feverfew,Resource.Feverfew,T_UI_Item_Feverfew,Smart Brush,Feverfew,55,Rarity.Uncommon,,20,,5
InventoryDefinition_DataItem,ID_Uncommon_Ferrite,Resource.Ferrite,T_UI_Item_Ferrite,Smart Brush,Ferrite,84,Rarity.Uncommon,,20,,4
InventoryDefinition_DataItem,ID_Uncommon_FantinesHandkerchief,Resource.LouisHandkerchief,T_UI_Item_FantinesHandkerchief,Smart Brush,Fantine's Handkerchief,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_FamilyRegister,Resource.FamilyRegister,T_UI_Item_FamilyRegister,Smart Brush,Census of 1806,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_DistilledWater,Resource.DistilledWater,T_UI_Item_DistilledWater,Smart Brush,Distilled Water,8,Rarity.Uncommon,,20,,10
InventoryDefinition_DataItem,ID_Uncommon_DeMolayDiary,Resource.QuarantineDiaryPiro,T_UI_Item_TitheLedger,Smart Brush,De Molay’s Diary,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_DankTobacco,Resource.DankTobacco,T_UI_Item_DankTobacco,Smart Brush,Dank Tobacco,18,Rarity.Uncommon,,20,,4
InventoryDefinition_DataItem,ID_Uncommon_CrispCarrot,Resource.CrispCarrot,T_UI_Item_CrispCarrot,Smart Brush,Crisp Carrot,19,Rarity.Uncommon,,10,,5
InventoryDefinition_DataItem,ID_Uncommon_CopperOre,Resource.Copper.Ore,T_UI_Item_CopperOre,Smart Brush,Copper Ore,15,Rarity.Uncommon,,10,2,7
InventoryDefinition_DataItem,ID_Uncommon_CopperBar,Resource.Copper.Bar,T_UI_Item_CopperBar,Smart Brush,Copper Bar,32,Rarity.Uncommon,,20,,4
InventoryDefinition_DataItem,ID_Uncommon_CoatToggle,Resource.CoatToggle,T_UI_Item_CoatToggle,Smart Brush,Coat Toggle,27,Rarity.Uncommon,,5,,
InventoryDefinition_DataItem,ID_Uncommon_ChristianDoctrine,Resource.ChristianDoctrine,T_UI_Item_ChristianDoctrine,Smart Brush,"Catechisme of Christian Doctrine, 1567",1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_Charcoal,Resource.Charcoal,T_UI_Item_Charcoal,Smart Brush,Charcoal,23,Rarity.Uncommon,,20,,8
InventoryDefinition_DataItem,ID_Uncommon_BrinedFlesh,Resource.BrinedFlesh,T_UI_Item_BrinedFlesh,Smart Brush,Brined Flesh,15,Rarity.Uncommon,,20,,5
InventoryDefinition_DataItem,ID_Uncommon_BoltOfLinenCloth,Resource.BoltOfLinenCloth,T_UI_Item_BoltOfLinenCloth,Smart Brush,Bolt Of Linen Cloth,30,Rarity.Uncommon,,20,,4
InventoryDefinition_DataItem,ID_Uncommon_BloodSample06,Resource.BloodSample01,T_UI_Item_BloodSample,Smart Brush,Blood Sample Six,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_BloodSample05,Resource.BloodSample01,T_UI_Item_BloodSample,Smart Brush,Blood Sample Five,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_BloodSample04,Resource.BloodSample01,T_UI_Item_BloodSample,Smart Brush,Blood Sample Four,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_BloodSample03,Resource.BloodSample01,T_UI_Item_BloodSample,Smart Brush,Blood Sample Three,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_BloodSample02,Resource.BloodSample01,T_UI_Item_BloodSample,Smart Brush,Blood Sample Two,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_BloodSample01,Resource.BloodSample01,T_UI_Item_BloodSample,Smart Brush,Blood Sample One,1,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Uncommon_Bezoar,Resource.Bezoar,T_UI_Item_Bezoar,Smart Brush,Bezoar,105,Rarity.Uncommon,,10,,2
InventoryDefinition_DataItem,ID_Uncommon_BeltStrap,Resource.BeltStrap,T_UI_Item_BeltStrap,Smart Brush,Belt Strap,19,Rarity.Uncommon,,5,,
InventoryDefinition_DataItem,ID_Uncommon_Beeswax,Resource.Beeswax,T_UI_Item_Beeswax,Smart Brush,Beeswax,25,Rarity.Uncommon,,10,,7
InventoryDefinition_DataItem,ID_Uncommon_Amber,Resource.Amber,T_UI_Item_Amber,Smart Brush,Amber,62,Rarity.Uncommon,,10,,5
InventoryDefinition_DataItem,ID_Trophy_Womb,Trophy.WombSlop,T_UI_Trophy_WombSlop,Smart Brush,Womb Slop,50,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Trophy_Waif,Trophy.WaifHead,T_UI_Trophy_WaifHead,Smart Brush,Waif Head,14,Rarity.Uncommon,,5,,
InventoryDefinition_DataItem,ID_Trophy_Shambler,Trophy.ShamblerHand,T_UI_Trophy_ShamblerHand,Smart Brush,Shambler Hand,50,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Trophy_Human,,,,Severed Ear,,,,1,,
InventoryDefinition_DataItem,ID_Trophy_Howler,Trophy.HowlerLung,T_UI_Trophy_HowlerLung,Smart Brush,Howler Lung,50,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Trophy_Dreg,Trophy.DregHead,T_UI_Trophy_DregHead,Smart Brush,Dreg Head,25,Rarity.Uncommon,,5,,
InventoryDefinition_DataItem,ID_Trophy_Cherub,Trophy.CherubCheeks,T_UI_Trophy_CherubCheeks,Smart Brush,Cherub Umbilical,25,Rarity.Uncommon,,5,,
InventoryDefinition_DataItem,ID_Trophy_Brute_Elite,Trophy.BruteElite,T_UI_Trophy_BruteElite,Smart Brush,Pitchskin Foot,10000,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Trophy_Brute,Trophy.BruteFoot,T_UI_Trophy_BruteFoot,Smart Brush,Brute Foot,100,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Trophy_Bloat,Trophy.BloatSpine,T_UI_Trophy_BloatSpine,Smart Brush,Bloat Spine,50,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Trophy_Biter_Elite,Trophy.BiterElite,T_UI_Trophy_BiterElite,Smart Brush,Pale Lady Eye,10000,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Trophy_Biter,Trophy.BiterJaw,T_UI_Trophy_BiterJaw,Smart Brush,Drooler Jaw,100,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Trophy_Ash,Trophy.AshHeart,T_UI_Trophy_AshHeart,Smart Brush,Ash Heart,25,Rarity.Uncommon,,5,,
InventoryDefinition_DataItem,ID_Trinket_Legendary07,,,,Powder of the Old Guard,,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Trinket_Legendary06,,,,Powder of the Old Guard,,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Trinket_Legendary05,,,,Vodou Baby,,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Trinket_Legendary04,,,,The Duke's Dancing Legs,,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Trinket_Legendary03,,,,Whip of the Flagelanti,,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Trinket_Legendary02,,,,Apollo's Sands,,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Trinket_Legendary01,,,,Hand of Glory,,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Trinket_Common05,,,,Lambskin Treads,,,,1,,
InventoryDefinition_DataItem,ID_Trinket_Common04,,,,Ma,,,,1,,
InventoryDefinition_DataItem,ID_Trinket_Common03,,,,M,,,,1,,
InventoryDefinition_DataItem,ID_Trinket_Common02,,,,Ocular Glass,,,,1,,
InventoryDefinition_DataItem,ID_Trinket_Common01,,,,Marching Canteen,,,,1,,
InventoryDefinition_DataItem,ID_Tools_Rare_Light01,,,,Whale Oil Lantern,,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Tools_Epic_Light01,,,,Mother's Panopticon,,Rarity.Epic,,1,,
InventoryDefinition_DataItem,ID_Tools_Common_Light01,,,,Hanging Candle,,,,1,,
InventoryDefinition_DataItem,ID_Spice_05_Peppercorn,Resource.RawPeppercorn,T_UI_Item_RawPeppercorn,Smart Brush,Raw Peppercorn,321,Rarity.Legendary,,15,5,12
InventoryDefinition_DataItem,ID_Spice_05_MalabarPepper,Resource.MalabarPepper,T_UI_Item_MalabarPepper,Smart Brush,Malabar Pepper,3531,Rarity.Legendary,,30,,6
InventoryDefinition_DataItem,ID_Spice_04_SaffronThreads,Resource.SaffronThreads,T_UI_Item_SaffronThreads,Smart Brush,Saffron Threads,814,Rarity.Epic,,30,,4
InventoryDefinition_DataItem,ID_Spice_04_SaffronFlower,Resource.SaffronFlower,T_UI_Item_SaffronFlower,Smart Brush,Saffron Flower,74,Rarity.Epic,,15,4,10
InventoryDefinition_DataItem,ID_Spice_03_FineCinnamon,Resource.FineCinnamon,T_UI_Item_FineCinnamon,Smart Brush,Fine Cinnamon,194,Rarity.Rare,,30,,4
InventoryDefinition_DataItem,ID_Spice_03_CinnamonBark,Resource.CinnamonBark,T_UI_Item_CinnamonBark,Smart Brush,Cinnamon Bark,18,Rarity.Rare,,15,4,8
InventoryDefinition_DataItem,ID_Spice_02_OilOfClove,Resource.OilOfClove,T_UI_Item_OilOfClove,Smart Brush,Oil of Clove,40,Rarity.Uncommon,,30,,4
InventoryDefinition_DataItem,ID_Spice_02_CloveBud,Resource.CloveBud,T_UI_Item_CloveBud,Smart Brush,Clove Bud,4,Rarity.Uncommon,,15,2,8
InventoryDefinition_DataItem,ID_Spice_01_SourGarlic,Resource.SourGarlic,T_UI_Item_SourGarlic,Smart Brush,Sour Garlic,22,,,30,,3
InventoryDefinition_DataItem,ID_Spice_01_PreservedGinger,Resource.PreservedGinger,T_UI_Item_PreservedGinger,Smart Brush,Preserved Ginger,22,,,30,,3
InventoryDefinition_DataItem,ID_Spice_01_GingerRoot,Resource.GingerRoot,T_UI_Item_GingerRoot,Smart Brush,Root Of Ginger,2,,,15,2,6
InventoryDefinition_DataItem,ID_Spice_01_GarlicBulb,Resource.GarlicBulb,T_UI_Item_GarlicBulb,Smart Brush,Garlic Bulb,2,,,15,2,6
InventoryDefinition_DataItem,ID_Rec_Trinket_Uncommon01,Recipe.Uncommon,T_UI_Item_Recipe_Uncommon,Smart Brush,Marching Canteen,,Rarity.Uncommon,,1,,
InventoryDefinition_DataItem,ID_Rare_Windfall,Resource.Windfall,T_UI_Item_Windfall,Smart Brush,Windfall,72,Rarity.Rare,,20,,8
InventoryDefinition_DataItem,ID_Rare_WillowBark,Resource.WillowBark,T_UI_Item_WillowBark,Smart Brush,Willow Bark,155,Rarity.Rare,,10,,4
InventoryDefinition_DataItem,ID_Rare_WhaleOil,Resource.WhaleOil,T_UI_Item_WhaleOil,Smart Brush,Whale Oil,85,Rarity.Rare,,10,2,7
InventoryDefinition_DataItem,ID_Rare_TornDamask,Resource.TornDamask,T_UI_Item_TornDamask,Smart Brush,Torn Damask,88,Rarity.Rare,,20,,2
InventoryDefinition_DataItem,ID_Rare_SunRipenedHaunch,Resource.SunRipenedHaunch,T_UI_Item_SunRipenedHaunch,Smart Brush,Sun Ripened Haunch,133,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Rare_Steelband,Resource.Steelband,T_UI_Item_Steelband,Smart Brush,Steelband,133,Rarity.Rare,,10,,7
InventoryDefinition_DataItem,ID_Rare_Smokesilver,Resource.Smokesilver,T_UI_Item_Smokesilver,Smart Brush,Smokesilver,192,Rarity.Rare,,5,,2
InventoryDefinition_DataItem,ID_Rare_SinewString,Resource.SinewString,T_UI_Item_SinewString,Smart Brush,Sinew String,176,Rarity.Rare,,10,,2
InventoryDefinition_DataItem,ID_Rare_SilverDish,Resource.Silver.Dish,T_UI_Item_SilverDish,Smart Brush,Silver Dish,138,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Rare_SilverCandlestickLarge,Resource.Candle.Holder,T_UI_Item_CandleHolder,Smart Brush,Large Silver Candlestick,624,Rarity.Epic,,1,,
InventoryDefinition_DataItem,ID_Rare_SilverCandlestick,Resource.Candle.Stick,T_UI_Item_CandleStick,Smart Brush,Silver Candlestick,142,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Rare_ShinyBuckle,Resource.ShinyBuckle,T_UI_Item_ShinyBuckle,Smart Brush,Shiny Buckle,155,Rarity.Rare,,20,,
InventoryDefinition_DataItem,ID_Rare_Shellac,Resource.Shellac,T_UI_Item_Shellac,Smart Brush,Shellac,188,Rarity.Rare,,20,,3
InventoryDefinition_DataItem,ID_Rare_RefinedTobacco,Resource.RefinedTobacco,T_UI_Item_RefinedTobacco,Smart Brush,Refined Tobacco,66,Rarity.Rare,,20,,8
InventoryDefinition_DataItem,ID_Rare_PumiceStone,Resource.PumiceStone,T_UI_Item_PumiceStone,Smart Brush,Pumice Stone,163,Rarity.Rare,,10,,3
InventoryDefinition_DataItem,ID_Rare_PolishedRod,Resource.PolishedRod,T_UI_Item_PolishedRod,Smart Brush,Polished Rod,512,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Rare_PolishedHandle,Resource.PolishedHandle,T_UI_Item_PolishedHandle,Smart Brush,Polished Handle,167,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Rare_PolishedFiringPin,Resource.PolishedFiringPin,T_UI_Item_PolishedFiringPin,Smart Brush,Polished Firing Pin,584,Rarity.Rare,,20,,
InventoryDefinition_DataItem,ID_Rare_Pickaxe,Inventory.Pickaxe,T_UI_Item_Pickaxe,Smart Brush,Pickaxe,112,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Rare_Pestle,Inventory.Pestle.Mortar,T_UI_Item_PestleMortar,Smart Brush,Pestle,85,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Rare_OxliverOil,Resource.OxliverOil,T_UI_Item_OxliverOil,Smart Brush,Oxliver Oil,182,Rarity.Rare,,10,,3
InventoryDefinition_DataItem,ID_Rare_OrnateCushion,Resource.OrnateCushion,T_UI_Item_OrnateCushion,Smart Brush,Ornate Cushion,187,Rarity.Rare,,10,,
InventoryDefinition_DataItem,ID_Rare_Opium,Resource.Opium,T_UI_Item_Opium,Smart Brush,Opium,141,Rarity.Rare,,20,,5
InventoryDefinition_DataItem,ID_Rare_NacreButton,Resource.NacreButton,T_UI_Item_NacreButton,Smart Brush,Nacre Button,182,Rarity.Rare,,20,,2
InventoryDefinition_DataItem,ID_Rare_Mortar,Resource.Pestle.Mortar.2,T_UI_Item_PestleMortar_2,Smart Brush,Mortar,95,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Rare_MarchingDrum,Resource.MarchingDrum,T_UI_Item_MarchingDrum,Smart Brush,Marching Drum,202,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Rare_LeatherTrimmings,Resource.LeatherTrimmings,T_UI_Item_LeatherTrimmings,Smart Brush,Leather Trimmings,88,Rarity.Rare,,20,,8
InventoryDefinition_DataItem,ID_Rare_JewelleryBox_Bronze,Chest.Box.Bronze.Jewellery,T_UI_Item_JewelleryBox_Bronze,Smart Brush,Sealed Bronze Reliquary,206,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Rare_IronOre,Resource.Iron.Ore,T_UI_Item_IronOre,Smart Brush,Iron Ore,43,Rarity.Rare,,10,3,7
InventoryDefinition_DataItem,ID_Rare_IronHoldfast,Resource.IronHoldfast,T_UI_Item_IronHoldfast,Smart Brush,Iron Holdfast,103,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Rare_IronBar,Resource.Iron.Bar,T_UI_Item_IronBar,Smart Brush,Iron Bar,94,Rarity.Rare,,20,,4
InventoryDefinition_DataItem,ID_Rare_Hornbeam,Resource.Hornbeam,T_UI_Item_Hornbeam,Smart Brush,Hornbeam,88,Rarity.Rare,,10,,5
InventoryDefinition_DataItem,ID_Rare_Hartshorn,Resource.Hartshorn,T_UI_Item_Hartshorn,Smart Brush,Hartshorn,110,Rarity.Rare,,20,,8
InventoryDefinition_DataItem,ID_Rare_GoldenLeafTobacco,Resource.GoldenLeafTobacco,T_UI_Item_GoldenLeafTobacco,Smart Brush,Golden Leaf Tobacco,1,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Rare_GildedTassels,Resource.GildedTassels,T_UI_Item_GildedTassels,Smart Brush,Gilded Tassels,81,Rarity.Rare,,20,,2
InventoryDefinition_DataItem,ID_Rare_EtienneShako,Resource.EtienneShako,T_UI_Item_EtienneShako,Smart Brush,Spanish Shako,155,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Rare_DelicateChain,Resource.DelicateChain,T_UI_Item_DelicateChain,Smart Brush,Delicate Chain,120,Rarity.Rare,,20,,
InventoryDefinition_DataItem,ID_Rare_CottonBedSheets,Resource.CottonBedSheet,T_UI_Item_CottonBedSheet,Smart Brush,Cotton Bed Sheets,121,Rarity.Rare,,10,,3
InventoryDefinition_DataItem,ID_Rare_Cotton,Resource.Cotton,T_UI_Item_Cotton,Smart Brush,Cotton,41,Rarity.Rare,,10,3,7
InventoryDefinition_DataItem,ID_Rare_ColdIron,Resource.ColdIron,T_UI_Item_ColdIron,Smart Brush,Cold Iron,91,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Rare_Cochineal,Resource.Cochineal,T_UI_Item_Cochineal,Smart Brush,Cochineal,173,Rarity.Rare,,20,,7
InventoryDefinition_DataItem,ID_Rare_CalfskinBoots,Inventory.CalfskinBoots,T_UI_Item_CalfskinBoots,Smart Brush,Calfskin Boots,78,Rarity.Rare,,3,,
InventoryDefinition_DataItem,ID_Rare_BurrWalnut,Resource.BurrWalnut,T_UI_Item_BurrWalnut,Smart Brush,Burr Walnut,117,Rarity.Rare,,10,,5
InventoryDefinition_DataItem,ID_Rare_BrownOnion,Resource.BrownOnion,T_UI_Item_BrownOnion,Smart Brush,Brown Onion,52,Rarity.Rare,,10,,3
InventoryDefinition_DataItem,ID_Rare_BoltOfCottonCloth,Resource.BoltOfCottonCloth,T_UI_Item_BoltOfCottonCloth,Smart Brush,Bolt of Cotton Cloth,90,Rarity.Rare,,20,,4
InventoryDefinition_DataItem,ID_Rare_BlacksmithsTongs,Resource.BlacksmithsTongs,T_UI_Item_BlacksmithsTongs,Smart Brush,Blacksmith's Tongs,134,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Rare_Blacksand,Resource.Blacksand,T_UI_Item_Blacksand,Smart Brush,Blacksand,20,Rarity.Rare,,20,,5
InventoryDefinition_DataItem,ID_Rare_BlackenedStriker,Resource.BlackenedStriker,T_UI_Item_BlackenedStriker,Smart Brush,Blackened Striker,530,Rarity.Rare,,10,,
InventoryDefinition_DataItem,ID_Rare_Ambergris,Resource.Ambergris,T_UI_Item_Ambergris,Smart Brush,Ambergris,186,Rarity.Rare,,20,,4
InventoryDefinition_DataItem,ID_Rare_AgarwoodNecklace,Resource.AgarwoodNecklace,T_UI_Item_AgarwoodNecklace,Smart Brush,Agarwood Necklace,155,Rarity.Rare,,1,,
InventoryDefinition_DataItem,ID_Money_Silver,Money.Silver,T_UI_Icon_Currency_SilverCoin,Smart Brush,Silver Coin,1,Rarity.Rare,,99,,5
InventoryDefinition_DataItem,ID_Money_Gold,Money.Gold,T_UI_Icon_Currency_GoldCoin,Smart Brush,Gold Coin,1,Rarity.Epic,,99,,2
InventoryDefinition_DataItem,ID_Money_Copper,Money.Copper,T_UI_Icon_Currency_CopperCoin,Smart Brush,Copper Coin,1,Rarity.Uncommon,,99,10,30
InventoryDefinition_DataItem,ID_Med_Uncommon01,Resource.SturdySplint,T_UI_Item_SturdySplint,Smart Brush,Sturdy Splint,86,Rarity.Uncommon,,5,,
InventoryDefinition_DataItem,ID_Med_Rare03,Resource.WoodenBrace,T_UI_Item_WoodenBrace,Smart Brush,Wooden Brace,172,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Med_Rare02,,,,Thin Bandage,158,Rarity.Rare,,5,,
InventoryDefinition_DataItem,ID_Med_Legendary05,Resource.BottleOfLaudanum,T_UI_Item_BottleOfLaudanum,Smart Brush,Bottle of Laudanum,5682,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Med_Legendary04,Resource.SilverBrace,T_UI_Item_SilverBrace,Smart Brush,Silver Brace,5474,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Med_Legendary03,Resource.SurgeonsCase,T_UI_Item_SurgeonsCase,Smart Brush,Surgeon's Case,6034,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Med_Legendary02,,,,Sterile Bandage,4981,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Med_Epic06,,,,Tourniquet,1124,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Med_Epic05,Resource.SterileDressing,T_UI_Item_SterileDressing,Smart Brush,Sterile Dressing,1020,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Med_Epic03,Resource.DoctorsSatchel,T_UI_Item_DoctorsSatchel,Smart Brush,Doctor's Satchel,1231,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Med_Epic02,,,,Opium,1172,Rarity.Epic,,5,,
InventoryDefinition_DataItem,ID_Med_Epic01,Resource.ProstheticBrace,T_UI_Item_ProstheticBrace,Smart Brush,Prosthetic Brace,1207,Rarity.Epic,,1,,
InventoryDefinition_DataItem,ID_Med_Common02,Resource.CrudeSplint,T_UI_Item_CrudeSplint,Smart Brush,Crude Splint,12,,,1,,
InventoryDefinition_DataItem,ID_Mech_03_BlackenedStriker,Resource.SaffronFlower,T_UI_Item_SaffronFlower,Smart Brush,Blackened Striker,74,Rarity.Rare,,15,,
InventoryDefinition_DataItem,ID_Mech_02_LeverArm,Resource.LeverArm,T_UI_Item_LeverArm,Smart Brush,Lever Arm,194,Rarity.Uncommon,,10,,
InventoryDefinition_DataItem,ID_Legendary_Vicuna,Resource.Vicuna,T_UI_Item_Vicuna,Smart Brush,Vicuna,1094,Rarity.Legendary,,5,,3
InventoryDefinition_DataItem,ID_Legendary_Topaz,Resource.Topaz,T_UI_Item_Topaz,Smart Brush,Topaz,920,Rarity.Legendary,,10,,
InventoryDefinition_DataItem,ID_Legendary_TarnishedQuicksilver,Resource.TarnishedQuicksilver,T_UI_Item_TarnishedQuicksilver,Smart Brush,Tarnished Quicksilver,1653,Rarity.Legendary,,10,3,10
InventoryDefinition_DataItem,ID_Legendary_SwordHiltOfMolay,Resource.SwordHiltOfMolay,T_UI_Item_SwordHiltOfMolay,Smart Brush,Sword Hilt Of Molay,3134,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Legendary_SmoothBoreBarrel,Resource.SmoothBoreBarrel,T_UI_Item_SmoothBoreBarrel,Smart Brush,Smooth Bore Barrel,9099,Rarity.Legendary,,10,,
InventoryDefinition_DataItem,ID_Legendary_SilkScarf,Resource.SilkScarf,T_UI_Item_SilkScarf,Smart Brush,Silk Scarf,1482,Rarity.Legendary,,10,,
InventoryDefinition_DataItem,ID_Legendary_Silk,Resource.Silk,T_UI_Item_Silk,Smart Brush,Silk,775,Rarity.Legendary,,10,6,9
InventoryDefinition_DataItem,ID_Legendary_Shagreen,Resource.Shagreen,T_UI_Item_Shagreen,Smart Brush,Shagreen,803,Rarity.Legendary,,5,,2
InventoryDefinition_DataItem,ID_Legendary_RoyalJelly,Resource.RoyalJelly,T_UI_Item_RoyalJelly,Smart Brush,Royal Jelly,777,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Legendary_PolluxCameo,Resource.CameoOfPollux,T_UI_Item_CameoOfPollux,Smart Brush,Cameo Of Pollux,1551,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Legendary_OreGold,Resource.Gold.Ore,T_UI_Item_GoldOre,Smart Brush,Gold Ore,743,Rarity.Legendary,,10,6,9
InventoryDefinition_DataItem,ID_Legendary_MarksmansSpine,Resource.MarksmansSpine,T_UI_Item_MarksmansSpine,Smart Brush,Marksman's Spine,10009,Rarity.Legendary,,20,,
InventoryDefinition_DataItem,ID_Legendary_LiquidMercury,Resource.LiquidMercury,T_UI_Item_LiquidMercury,Smart Brush,Distilled Mercury,3637,Rarity.Legendary,,20,,6
InventoryDefinition_DataItem,ID_Legendary_JewelleryBox_Gold,Chest.Box.Gold.Jewellery,T_UI_Item_JewelleryBox_Gold,Smart Brush,Sealed Gold Reliquary,830,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Legendary_JacobinCipher,Resource.JacobinCipher,T_UI_Item_JacobinCipher,Smart Brush,Jacobin Cipher,920,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Legendary_Isinglass,Resource.Isinglass,T_UI_Item_Isinglass,Smart Brush,Isinglass,2100,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Legendary_ImperialEagle,Resource.ImperialEagle,T_UI_Item_ImperialEagle,Smart Brush,Imperial Eagle,755,Rarity.Legendary,,1,,
InventoryDefinition_DataItem,ID_Legendary_GoldLeaf,Resource.GoldLeaf,T_UI_Item_GoldLeaf,Smart Brush,Gold Leaf,821,Rarity.Legendary,,5,,2
InventoryDefinition_DataItem,ID_Legendary_GoldBar,Resource.Gold.Bar,T_UI_Item_GoldBar,Smart Brush,Gold Bar,1635,Rarity.Legendary,,20,,5
InventoryDefinition_DataItem,ID_Legendary_FoieGras,Resource.FoieGras,T_UI_Item_FoieGras,Smart Brush,Foie Gras,1999,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Legendary_FlawlessDiamond,Resource.FlawlessDiamond,T_UI_Item_FlawlessDiamond,Smart Brush,Flawless Diamond,2555,Rarity.Legendary,,10,,
InventoryDefinition_DataItem,ID_Legendary_DamascusSteel,Resource.DamascusSteel,T_UI_Item_DamascusSteel,Smart Brush,Damascus Steel,1738,Rarity.Legendary,,5,,
InventoryDefinition_DataItem,ID_Legendary_CastorCameo,Resource.CameoOfCastor,T_UI_Item_CameoOfCastor,Smart Brush,Cameo Of Castor,1551,Rarity.Legendary,,1,,
