Type,ObjectName,StaticMeshName,X,Y,Z,SpawnChance
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_04D9F5F93AD5A63602_07034b7c2028137c_1552504879',AISpawnerConfigSet'DA_AISpawner_Peasants',33096.36,17437.637,-2970.0244,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_04D9F5F93AD5A63602_64b1bc84c65e2e37_1552504879',AISpawnerConfigSet'DA_AISpawner_Peasants',38877.426,18881.424,-7178.609,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_04D9F5F93AD5E43102_699f294b0b865658_1213986784',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',12022.088,21108.053,-393.39822,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_04D9F5F93AD5E43102_be37f125076a3618_1213986784',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',6530.557,22981.2,-365.6945,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_18C04DA8201B437902_b67ec8a3d8d2e891_1437672230',AISpawnerConfigSet'DA_AISpawner_Mobs',-5246.3066,37951.637,-2527.6113,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_18C04DA8201BEF7202_91ce05da56308e53_1348212692',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',13166.019,45507.312,-3278.772,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_18C04DA8201BEF7202_91ce05da56308e53_1348327697',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',5664.0825,42406.87,-2916.2605,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_D843AE1A93E5282D02_54dc6b4a459f87c4_1715930627',AISpawnerConfigSet'DA_AISpawner_Peasants',70108.53,5181.965,-5507.395,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_D843AE1A93E55C2E02_0c3f988957697b23_1289740316',AISpawnerConfigSet'DA_AISpawner_Peasants',-1909.678,48293.5,-4243.5923,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_D843AE1A93E55C2E02_8e70133f0ea6acd2_1289740316',AISpawnerConfigSet'DA_AISpawner_Peasants',37579.043,14577.228,-7173.887,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_UAID_D843AE1A93E55C2E02_efc88959b2b5650b_1289740316',AISpawnerConfigSet'DA_AISpawner_Peasants',35268.113,23965.244,-5521.7407,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_a08f056012bf1a67_1',AISpawnerConfigSet'DA_AISpawner_Mobs',49402.305,29416.754,-4317.1523,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_a119f0ca2c0d07d2_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',45251.72,55105.098,-4127.9717,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_aaddf3294c8c48ae_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',19433.87,28766.896,-1676.9635,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_ae4702d802e77ef0_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',7008.8574,14696.067,-78.56411,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_b20a26e4c2edf6a9_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',578.84515,37556.08,-2513.895,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_b383eb5507a3e069_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',11958.977,50170.418,-3672.6604,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_b407eb9e9ae602fa_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',13576.468,49030.41,-3675.3862,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_b95cf0988ea94482_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',35315.613,31259.947,-2710.2095,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_ba5ff1c27bbd0a5e_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',29928.426,35195.35,-2897.5747,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_c396676779c4d6b9_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',16462.955,43841.637,-2753.1611,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_c846d622402f21c9_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',43066.703,20659.623,-766.91034,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_cdf66bf02a7cdaad_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',46251.086,34160.57,-3077.9204,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_d13aeda62c2404aa_1',AISpawnerConfigSet'DA_AISpawner_Mobs',43983.31,13335.084,2186.5757,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_d30b084deb7c4de1_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',46296.766,31045.408,-4029.55,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_db17fceef7c2c539_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',34008.863,39157.73,-3819.5947,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_dbd9770f81b6b67f_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',40854.527,43782.516,-4900.731,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_dc20528bc1a1e7f0_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',23513.72,28362.754,-1506.5619,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_e6a054bfb5ab74dc_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',9127.935,23247.402,-713.1399,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_e856541705d524f0_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',5947.8296,40114.926,-2673.9927,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_eb419f0b58df74cb_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',50199.37,24920.547,-4264.5176,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_f0569c710cf77bc4_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',36067.81,38209.152,-3509.9072,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_f0e41a3eff3aea0b_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',2071.549,20951.672,-100.417175,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_f413952e99bc7f5a_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',31683.715,42201.85,-3546.4204,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_f657f7070e2851d5_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',44527.652,47644.164,-4951.241,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_f8ecbdf92a8482d1_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',35313.9,22325.418,-1064.6976,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_fb274162a7d9727d_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',48753.027,36377.82,-5163.5107,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_fea4b5c59189294b_1',AISpawnerConfigSet'DA_AISpawner_Peasants',3929.225,41437.363,-2854.4277,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner1_ff5dd85c62d47c6c_1',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',42632.504,52005.438,-4080.935,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_039c8620f5ef8060_1',AISpawnerConfigSet'DA_AISpawner_Peasants',-622.69446,-11926.179,426.2847,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_20c886124a4a6cac_2',AISpawnerConfigSet'DA_AISpawner_Peasants',-1404.9373,15075.831,-59.966164,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_248ca04a73e0c586_2',AISpawnerConfigSet'DA_AISpawner_Mobs',36964.21,20165.85,2180.2217,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_64394a8c06402507_1',AISpawnerConfigSet'DA_AISpawner_Peasants',-15856.77,23290.957,-1534.2808,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_6ed99d200bbadc17_2',AISpawnerConfigSet'DA_AISpawner_Mobs',13621.617,44737.52,-2928.0906,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_90d7047e313b2b81_0',AISpawnerConfigSet'DA_AISpawner_Peasants',19922.035,34331.24,-1945.0894,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494907E02_f6ac66adf17bf997_1359958930',AISpawnerConfigSet'DA_AISpawner_Voltigeur',-20463.793,20468.115,-1436.336,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494907E02_f6ac66adf17bf997_1360701990',AISpawnerConfigSet'DA_AISpawner_Voltigeur',-19677.28,23814.865,-1435.8427,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494928402_29fb098085780a4e_1954603179',AISpawnerConfigSet'DA_AISpawner_Peasants',17878.43,15713.931,23.778284,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494928402_29fb098085780a4e_1954926230',AISpawnerConfigSet'DA_AISpawner_Peasants',27531.95,17913.436,150.82144,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494D77F02_46c6e786a3fd7089_1404752892',AISpawnerConfigSet'DA_AISpawner_Mobs',25568.928,41373.78,-2389.7664,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494D77F02_46c6e786a3fd7089_1405155971',AISpawnerConfigSet'DA_AISpawner_Mobs',22906.979,40597.996,-2389.7664,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494D77F02_46c6e786a3fd7089_1405568028',AISpawnerConfigSet'DA_AISpawner_Mobs',24987.783,39773.445,-2389.7664,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494F98A02_2c07323eb2e99beb_2106980970',AISpawnerConfigSet'DA_AISpawner_Mobs',34340.89,7268.563,1166.0907,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494F98A02_2c07323eb2e99beb_2107460049',AISpawnerConfigSet'DA_AISpawner_Mobs',31985.555,10047.136,1164.2938,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_046874882494F98A02_2c07323eb2e99beb_2107931106',AISpawnerConfigSet'DA_AISpawner_Mobs',32282.229,7230.626,1172.7225,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_UAID_18C04DA8201B437902_b67ec8a3d8d2e891_1437700250',AISpawnerConfigSet'DA_AISpawner_Mobs',-4338.458,38479.023,-2527.6113,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_a08f056012bf1a67_2',AISpawnerConfigSet'DA_AISpawner_Mobs',49529.758,30458.906,-4317.4985,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_d13aeda62c2404aa_2',AISpawnerConfigSet'DA_AISpawner_Mobs',44906.676,13834.808,2186.2295,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner2_fea4b5c59189294b_2',AISpawnerConfigSet'DA_AISpawner_Peasants',3734.671,42077.55,-2842.7502,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_039c8620f5ef8060_0',AISpawnerConfigSet'DA_AISpawner_Peasants',-28.320148,-12413.128,426.2847,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_20c886124a4a6cac_3',AISpawnerConfigSet'DA_AISpawner_Peasants',-394.37268,13092.612,-75.996956,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_248ca04a73e0c586_3',AISpawnerConfigSet'DA_AISpawner_Mobs',36611.086,19317.326,2180.342,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_64394a8c06402507_0',AISpawnerConfigSet'DA_AISpawner_Peasants',-15519.602,22600.51,-1534.2808,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_90d7047e313b2b81_2',AISpawnerConfigSet'DA_AISpawner_Peasants',18841.113,32882.07,-1945.0894,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_UAID_046874882494118C02_2389606fe4e70095_1342756711',AISpawnerConfigSet'DA_AISpawner_Peasants',27896.246,20105.566,228.24823,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_UAID_046874882494368F02_9c34f29bae09b13e_1382431599',AISpawnerConfigSet'DA_AISpawner_Mobs',-1146.0161,3327.4277,-641.2693,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_UAID_0468748824944E9002_29a1b4c71511b535_1419092961',AISpawnerConfigSet'DA_AISpawner_Peasants',46054.445,42572.16,-5333.996,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_UAID_046874882494907E02_f6ac66adf17bf997_1360668974',AISpawnerConfigSet'DA_AISpawner_Voltigeur',-20512.209,23430.697,-1436.4731,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_UAID_046874882494D77F02_46c6e786a3fd7089_1405139962',AISpawnerConfigSet'DA_AISpawner_Mobs',23477.525,39975.24,-2365.5864,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_UAID_046874882494D77F02_46c6e786a3fd7089_1405531011',AISpawnerConfigSet'DA_AISpawner_Mobs',24355.002,40439.984,-2389.7664,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_UAID_046874882494F98A02_2c07323eb2e99beb_2107445040',AISpawnerConfigSet'DA_AISpawner_Mobs',31870.324,9210.433,1188.4738,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_UAID_046874882494F98A02_2c07323eb2e99beb_2107893089',AISpawnerConfigSet'DA_AISpawner_Mobs',33171.38,6998.0264,1172.7225,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner3_fea4b5c59189294b_3',AISpawnerConfigSet'DA_AISpawner_Peasants',4222.7305,42225.71,-2833.8472,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner4_20c886124a4a6cac_4',AISpawnerConfigSet'DA_AISpawner_Peasants',-1768.1163,12031.493,-75.996956,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner4_90d7047e313b2b81_3',AISpawnerConfigSet'DA_AISpawner_Peasants',19301.592,32328.043,-1945.0894,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0020d3ccafb18ec2_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',49228.25,32779.883,-4456.1255,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_00b6a2249b669eac_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',29305.764,41810.027,-2833.9646,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0130370eb69a98c6_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',38471.676,31866.488,-2893.7368,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_01cdd42ca1f0cada_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',15536.087,42442.99,-2645.8018,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_039c8620f5ef8060_3',AISpawnerConfigSet'DA_AISpawner_Peasants',178.76404,-11805.496,426.2847,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_049f5705fc7f2404_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',30357.107,1675.0565,-758.64636,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_04a8eaedbca5069c_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',34770.305,34851.28,-3064.7368,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_056f2f44a04beb20_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',35343.43,36639.383,-3381.8752,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_061991d54819b6c1_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',1375.7617,-6745.7285,288.8562,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_062f6cd087d70038_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',21308.697,27904.87,-1410.3135,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_08d9e252a998983f_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',11876.662,17047.883,-76.65633,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0a5094fba154e66f_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',-614.3147,18941.152,-21.599133,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0a9854e54ebbcdb2_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',13868.818,30137.34,-1785.275,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0b42926be43f17e1_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',12116.599,38076.543,-2187.556,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0c24a28e217135db_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',16962.553,51195.395,-3681.116,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0c8e552c61dc2960_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',8829.514,24733.746,-868.62305,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0d33841abe568357_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',42768.73,47087.63,-4915.547,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0d42e420d145f2c2_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',22172.684,35966.934,-2266.0503,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0d47b86c2df1e9e7_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',21745.836,-15250.728,-1714.1718,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0da393a28e967b08_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',5184.0215,10320.353,-199.40071,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_0ff98c0633d254df_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',22004.65,42191.117,-2271.476,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_10f620945fb04776_0',AISpawnerConfigSet'DA_AISpawner_Peasants',29963.898,20415.17,-5475.4346,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_122d43448eaaf4f1_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',27515.674,44276.22,-2794.0012,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_132318d1de34deeb_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',34273.457,35875.684,-3251.004,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_143a7d1ad30f9411_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',29950.834,38100.598,-2925.3804,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_144e02eb07b79d23_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',30312.643,7496.1064,1193.9689,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_147ee368e4932e3e_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',-3909.2937,23653.46,-204.00618,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1509db08db1b656f_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',51504.977,34193.605,-5047.4863,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1591c21bc3566ab3_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',30927.652,45685.27,-3907.7998,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_15e10bb9c2b76a53_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',-9116.279,7547.7036,-356.98798,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_161bf58e9a214e91_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',34397.637,30371.848,-2656.9768,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_166f4d3e5a797637_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',11763.6875,13514.685,-90.13702,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_17ff228a3f536ed2_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',-39857.227,-5130.834,356.016,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_18219a88d87d140d_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',-20712.777,11529.588,-123.68008,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1894409cc0c67105_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',-22620.79,9995.074,-100.455894,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_18af0b7603db91f4_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',12332.574,31350.865,-1788.404,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_19a87834db8e2708_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',-5401.7173,23097.68,-204.00618,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1ba4fde04d3fff43_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',18689.033,10343.746,301.39096,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1d00c38b966ecc9a_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',37222.555,-10126.33,-3784.0344,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1df07277eda395f7_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',11081.651,50921.316,-3757.454,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1e9146268bbb59aa_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',-17250.463,10857.479,-105.44171,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1fdb678b10f19a6f_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',6605.7744,20915.154,-90.836555,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_1fe35ca279005220_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',11907.536,36706.855,-2215.435,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_20508aeec61c7db5_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',20458.084,52648.297,-3681.116,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_20c886124a4a6cac_0',AISpawnerConfigSet'DA_AISpawner_Peasants',-2317.0645,13215.166,-75.996956,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_239aa48c25ca09bb_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',45932.574,33305.79,-3105.702,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_23e059b03b2edbac_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',33587.46,47233.45,-5038.683,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_248ca04a73e0c586_0',AISpawnerConfigSet'DA_AISpawner_Mobs',36959.652,19741.744,2179.601,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_26b6ce9230940909_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',11704.094,35393.61,-2144.7927,
SceneComponent,BP_AISpawner_C'map03_p_WP:PersistentLevel.UNP_BP_AISpawner_275a07c48aa95973_0',AISpawnerConfigSet'DA_AISpawner_Mobs_Rare',44088.516,24593.033,-2916.3916,
