TableName,Weight,WeightSum,WeightPercent,ObjectName,DisplayName,Rarity
LIT_Medicine_Crafting,1.0,811.7500000037253,0.1232,ID_Herb_04_Fungi,Medicinal Fungi,Rarity.Epic
LIT_Medicine_Crafting,1.0,811.7500000037253,0.1232,ID_Epic_PureHoney,Pure Honey,Rarity.Epic
LIT_Medicine_Crafting,1.0,811.7500000037253,0.1232,ID_Epic_Poison,Arsenic,Rarity.Epic
LIT_Medicine_Crafting,1.0,811.7500000037253,0.1232,ID_Epic_GlassVial,Glass Vial,Rarity.Epic
LIT_Medicine_Crafting,1.0,811.7500000037253,0.1232,ID_Epic_Bloodstone,Bloodstone,Rarity.Epic
LIT_Medicine_Crafting,0.5,811.7500000037253,0.0616,ID_Herb_04_FungalUnguent,Fungal Unguent,Rarity.Epic
LIT_Medicine_Crafting,0.1,811.7500000037253,0.0123,ID_Legendary_Isinglass,Isinglass,Rarity.Legendary
LIT_Medicine_Crafting,0.1,811.7500000037253,0.0123,ID_Herb_05_Poppy,Poppy,Rarity.Legendary
LIT_Medicine_Crafting,0.05,811.7500000037253,0.0062,ID_Herb_05_MilkofPoppy,Milk of Poppy,Rarity.Legendary
LIT_Medicine_Common,200.0,300.0,66.6667,ID_Med_Ampoule_Common,Crude Ampoule ,
LIT_Medicine_Common,100.0,300.0,33.3333,ID_Med_Common03,Crude Bloodbag,
LIT_MarchersRoll_Loose,60.0,100.0,60.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_MarchersRoll_Loose,15.0,100.0,15.0000,ID_Rec_C_BackBag_Uncommon03_Rare01,Marcher's Roll - Leather Barrel Bag,Rarity.Rare
LIT_MarchersRoll_Loose,10.0,100.0,10.0000,ID_Rare_JewelleryBox_Bronze,Sealed Bronze Reliquary,Rarity.Rare
LIT_MarchersRoll_Loose,10.0,100.0,10.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_MarchersRoll_Loose,4.0,100.0,4.0000,ID_Epic_JewelleryBox_Silver,Sealed Silver Reliquary,Rarity.Epic
LIT_MarchersRoll_Loose,0.5,100.0,0.5000,ID_Money_Gold,Gold Coin,Rarity.Epic
LIT_MarchersRoll_Loose,0.5,100.0,0.5000,ID_Legendary_JewelleryBox_Gold,Sealed Gold Reliquary,Rarity.Legendary
LIT_MaceRecipe_Uncommon_Loose,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_MaceRecipe_Uncommon_Loose,15.0,100.0,15.0000,ID_Rec_Weap_Mace,Metallurgist Recipe - Mace,Rarity.Rare
LIT_MaceRecipe_Uncommon_Loose,15.0,100.0,15.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_M03_01a,90.0,100.0,90.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_M03_01a,10.0,100.0,10.0000,ID_Rec_C_BrownBetty_Uncommon02,Sable and Gules - Brown Betty,Rarity.Uncommon
LIT_M01_Dungeon_Figurine_03,40.0,100.0,40.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_M01_Dungeon_Figurine_03,40.0,100.0,40.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_M01_Dungeon_Figurine_03,20.0,100.0,20.0000,ID_Epic_UCGold03,Effigy of the Nobleman,Rarity.Epic
LIT_M01_Dungeon_Figurine_01,40.0,100.0,40.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_M01_Dungeon_Figurine_01,40.0,100.0,40.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_M01_Dungeon_Figurine_01,20.0,100.0,20.0000,ID_Epic_UCGold01,Effigy of the Peasant,Rarity.Epic
LIT_LudwigsDrumcaseRecipe_Rare_Loose,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_LudwigsDrumcaseRecipe_Rare_Loose,20.0,100.0,20.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_LudwigsDrumcaseRecipe_Rare_Loose,10.0,100.0,10.0000,ID_Rec_Bag_Back_Rare01,Outfitter Recipe - Ludwig's Drumcase,Rarity.Epic
LIT_Louisville_Recipe_Uncommon_Loose,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Louisville_Recipe_Uncommon_Loose,15.0,100.0,15.0000,ID_Rec_Weap_Louisville,Gunsmith Recipe - Louisville,Rarity.Rare
LIT_Louisville_Recipe_Uncommon_Loose,15.0,100.0,15.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Lore_Note07,100.0,100.0,100.0000,ID_Lore_Common_Note07,Ducrocq’s Folly,
LIT_Loose_Zweihander,75.0,100.0,75.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Zweihander,25.0,100.0,25.0000,ID_Weap_2HMelee_Legendary02,Zweihander,Rarity.Legendary
LIT_Loose_WarAxe,90.0,100.0,90.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_WarAxe,10.0,100.0,10.0000,ID_Weap_2HMelee_Rare02,War Axe,Rarity.Rare
LIT_Loose_Volcan,90.0,100.0,90.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Volcan,10.0,100.0,10.0000,ID_Weap_Pistol_Legendary01,Volcan,Rarity.Legendary
LIT_Loose_Volant,50.0,100.0,50.0000,ID_Uncommon_LeatherBoots,Marching Boots,Rarity.Uncommon
LIT_Loose_Volant,25.0,100.0,25.0000,ID_Weap_Rifle_Uncommon02,Volant,Rarity.Uncommon
LIT_Loose_Volant,25.0,100.0,25.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_VeenstrasSwine,60.0,100.0,60.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_VeenstrasSwine,30.0,100.0,30.0000,ID_Key_U_Undercroft,Undercroft Key,Rarity.Epic
LIT_Loose_VeenstrasSwine,10.0,100.0,10.0000,ID_Rec_C_BrownBetty_Uncommon09,Veenstra's Swine - Brown Betty,Rarity.Uncommon
LIT_Loose_Valuables,100.0,163.10000000149012,61.3121,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Valuables,50.0,163.10000000149012,30.6560,ID_Med_Ampoule_Common,Crude Ampoule ,
LIT_Loose_Valuables,10.0,163.10000000149012,6.1312,ID_Rare_JewelleryBox_Bronze,Sealed Bronze Reliquary,Rarity.Rare
LIT_Loose_Valuables,2.0,163.10000000149012,1.2262,ID_Epic_JewelleryBox_Silver,Sealed Silver Reliquary,Rarity.Epic
LIT_Loose_Valuables,1.0,163.10000000149012,0.6131,ID_Legendary_JewelleryBox_Gold,Sealed Gold Reliquary,Rarity.Legendary
LIT_Loose_Valuables,0.1,163.10000000149012,0.0613,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Loose_Tavern,30.0,90.0,33.3333,ID_Drink_Common03,Thin Mead,
LIT_Loose_Tavern,30.0,90.0,33.3333,ID_Drink_Common02,Tavern Wine,
LIT_Loose_Tavern,10.0,90.0,11.1111,ID_Rare_SilverDish,Silver Dish,Rarity.Rare
LIT_Loose_Tavern,10.0,90.0,11.1111,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Tavern,10.0,90.0,11.1111,ID_Key_Bronze,Bronze Key,Rarity.Uncommon
LIT_Loose_Table,100.0,344.20000000298023,29.0529,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Table,100.0,344.20000000298023,29.0529,ID_Med_Ampoule_Common,Crude Ampoule ,
LIT_Loose_Table,100.0,344.20000000298023,29.0529,ID_Common_Apple,Fresh Apple,
LIT_Loose_Table,25.0,344.20000000298023,7.2632,ID_Med_Ampoule_Uncommon,Basic Ampoule,Rarity.Uncommon
LIT_Loose_Table,5.0,344.20000000298023,1.4526,ID_Rare_Mortar,Mortar,Rarity.Rare
LIT_Loose_Table,5.0,344.20000000298023,1.4526,ID_Rare_JewelleryBox_Bronze,Sealed Bronze Reliquary,Rarity.Rare
LIT_Loose_Table,5.0,344.20000000298023,1.4526,ID_Med_Ampoule_Rare,Robust Ampoule,Rarity.Rare
LIT_Loose_Table,1.0,344.20000000298023,0.2905,ID_Med_Ampoule_Epic,Empusa's Tonic,Rarity.Epic
LIT_Loose_Table,1.0,344.20000000298023,0.2905,ID_Epic_JewelleryBox_Silver,Sealed Silver Reliquary,Rarity.Epic
LIT_Loose_Table,1.0,344.20000000298023,0.2905,ID_Epic_ChinaGravyboat,Tianlong Gravy Boat,Rarity.Epic
LIT_Loose_Table,1.0,344.20000000298023,0.2905,ID_Epic_ChinaBowl,China Bowl,Rarity.Epic
LIT_Loose_Table,0.1,344.20000000298023,0.0291,ID_Med_Ampoule_Legendary,Ambrosia,Rarity.Legendary
LIT_Loose_Table,0.1,344.20000000298023,0.0291,ID_Legendary_JewelleryBox_Gold,Sealed Gold Reliquary,Rarity.Legendary
LIT_Loose_SmallItems,100.0,262.3600000049919,38.1156,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_SmallItems,100.0,262.3600000049919,38.1156,ID_Med_Ampoule_Common,Crude Ampoule ,
LIT_Loose_SmallItems,25.0,262.3600000049919,9.5289,ID_Med_Ampoule_Uncommon,Basic Ampoule,Rarity.Uncommon
LIT_Loose_SmallItems,25.0,262.3600000049919,9.5289,ID_Key_Bronze,Bronze Key,Rarity.Uncommon
LIT_Loose_SmallItems,5.0,262.3600000049919,1.9058,ID_Med_Ampoule_Rare,Robust Ampoule,Rarity.Rare
LIT_Loose_SmallItems,5.0,262.3600000049919,1.9058,ID_Key_Silver,Silver Key,Rarity.Rare
LIT_Loose_SmallItems,1.0,262.3600000049919,0.3812,ID_Med_Ampoule_Epic,Empusa's Tonic,Rarity.Epic
LIT_Loose_SmallItems,1.0,262.3600000049919,0.3812,ID_Key_Gold,Gold Key,Rarity.Epic
LIT_Loose_SmallItems,0.1,262.3600000049919,0.0381,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Loose_SmallItems,0.1,262.3600000049919,0.0381,ID_Med_Ampoule_Legendary,Ambrosia,Rarity.Legendary
LIT_Loose_SmallItems,0.05,262.3600000049919,0.0191,ID_Key_U_Undercroft,Undercroft Key,Rarity.Epic
LIT_Loose_SmallItems,0.05,262.3600000049919,0.0191,ID_Key_U_ThePit,The Pit Key,Rarity.Epic
LIT_Loose_SmallItems,0.05,262.3600000049919,0.0191,ID_Key_U_JacquesFolly,Jacques Folly Key,Rarity.Epic
LIT_Loose_SmallItems,0.01,262.3600000049919,0.0038,ID_Money_Gold,Gold Coin,Rarity.Epic
LIT_Loose_ShortSword,50.0,50.0,100.0000,ID_Weap_1HMelee_Uncommon01,Short Sword,Rarity.Uncommon
LIT_Loose_Schlag,85.0,100.0,85.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Schlag,15.0,100.0,15.0000,ID_Rec_C_ShortSword_Uncommon01,Schlag - Short Sword,Rarity.Uncommon
LIT_Loose_Sabre,50.0,50.0,100.0000,ID_Weap_1HMelee_Epic01,Sabre,Rarity.Epic
LIT_Loose_RepairTongs_Tutorial,100.0,150.0,66.6667,ID_Tools_Uncommon_Repair01,Journeyman Tongs,Rarity.Uncommon
LIT_Loose_RepairTongs_Tutorial,50.0,150.0,33.3333,ID_Tools_Rare_Repair01,Machinist Tongs,Rarity.Rare
LIT_Loose_Money,100.0,111.0,90.0901,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Money,10.0,111.0,9.0090,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Loose_Money,1.0,111.0,0.9009,ID_Money_Gold,Gold Coin,Rarity.Epic
LIT_Loose_MediumItems,100.0,530.6600000094622,18.8445,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_MediumItems,100.0,530.6600000094622,18.8445,ID_Med_Ampoule_Common,Crude Ampoule ,
LIT_Loose_MediumItems,100.0,530.6600000094622,18.8445,ID_ArmorPatch_Common,Cloth Armour Plate,
LIT_Loose_MediumItems,50.0,530.6600000094622,9.4222,ID_Tools_Common_Repair01,Rusty Tongs,
LIT_Loose_MediumItems,50.0,530.6600000094622,9.4222,ID_Med_Common03,Crude Bloodbag,
LIT_Loose_MediumItems,25.0,530.6600000094622,4.7111,ID_Med_Ampoule_Uncommon,Basic Ampoule,Rarity.Uncommon
LIT_Loose_MediumItems,25.0,530.6600000094622,4.7111,ID_Key_Bronze,Bronze Key,Rarity.Uncommon
LIT_Loose_MediumItems,25.0,530.6600000094622,4.7111,ID_ArmorPatch_Uncommon,Leather Armour Plate,Rarity.Uncommon
LIT_Loose_MediumItems,12.5,530.6600000094622,2.3556,ID_Tools_Uncommon_Repair01,Journeyman Tongs,Rarity.Uncommon
LIT_Loose_MediumItems,12.5,530.6600000094622,2.3556,ID_Med_Uncommon03,Sealed Bloodbag,Rarity.Uncommon
LIT_Loose_MediumItems,5.0,530.6600000094622,0.9422,ID_Med_Ampoule_Rare,Robust Ampoule,Rarity.Rare
LIT_Loose_MediumItems,5.0,530.6600000094622,0.9422,ID_Key_Silver,Silver Key,Rarity.Rare
LIT_Loose_MediumItems,5.0,530.6600000094622,0.9422,ID_ArmorPatch_Rare,Ceramic Armour Plate,Rarity.Rare
LIT_Loose_MediumItems,5.0,530.6600000094622,0.9422,ID_Ammunition_03_Heavy,Heavy Ammunition,Rarity.Rare
LIT_Loose_MediumItems,2.5,530.6600000094622,0.4711,ID_Tools_Rare_Repair01,Machinist Tongs,Rarity.Rare
LIT_Loose_MediumItems,2.5,530.6600000094622,0.4711,ID_Med_Rare04,Pressurised Bloodbag,Rarity.Rare
LIT_Loose_MediumItems,1.0,530.6600000094622,0.1884,ID_Med_Ampoule_Epic,Empusa's Tonic,Rarity.Epic
LIT_Loose_MediumItems,1.0,530.6600000094622,0.1884,ID_Key_Gold,Gold Key,Rarity.Epic
LIT_Loose_MediumItems,1.0,530.6600000094622,0.1884,ID_ArmorPatch_Epic,Steel Armour Plate,Rarity.Epic
LIT_Loose_MediumItems,1.0,530.6600000094622,0.1884,ID_Ammunition_04_Refined,Refined Ammunition,Rarity.Epic
LIT_Loose_MediumItems,0.5,530.6600000094622,0.0942,ID_Tools_Epic_Repair01,Delicate Tongs,Rarity.Epic
LIT_Loose_MediumItems,0.5,530.6600000094622,0.0942,ID_Med_Epic07,Scarlet Return,Rarity.Epic
LIT_Loose_MediumItems,0.1,530.6600000094622,0.0188,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Loose_MediumItems,0.1,530.6600000094622,0.0188,ID_Med_Ampoule_Legendary,Ambrosia,Rarity.Legendary
LIT_Loose_MediumItems,0.1,530.6600000094622,0.0188,ID_ArmorPatch_Legendary,Damascus Armour Plate,Rarity.Legendary
LIT_Loose_MediumItems,0.1,530.6600000094622,0.0188,ID_Ammunition_05_Exotic,Exotic Ammunition,Rarity.Epic
LIT_Loose_MediumItems,0.05,530.6600000094622,0.0094,ID_Tools_Legendary_Repair01,Clockwork Tongs,Rarity.Legendary
LIT_Loose_MediumItems,0.05,530.6600000094622,0.0094,ID_Med_Legendary06,The Psychopomp,Rarity.Legendary
LIT_Loose_MediumItems,0.05,530.6600000094622,0.0094,ID_Key_U_Undercroft,Undercroft Key,Rarity.Epic
LIT_Loose_MediumItems,0.05,530.6600000094622,0.0094,ID_Key_U_ThePit,The Pit Key,Rarity.Epic
LIT_Loose_MediumItems,0.05,530.6600000094622,0.0094,ID_Key_U_JacquesFolly,Jacques Folly Key,Rarity.Epic
LIT_Loose_MediumItems,0.01,530.6600000094622,0.0019,ID_Money_Gold,Gold Coin,Rarity.Epic
LIT_Loose_Medicine_Tutorial02,100.0,150.0,66.6667,ID_Med_Uncommon03,Sealed Bloodbag,Rarity.Uncommon
LIT_Loose_Medicine_Tutorial02,50.0,150.0,33.3333,ID_Med_Rare04,Pressurised Bloodbag,Rarity.Rare
LIT_Loose_Medicine_Tutorial,100.0,150.0,66.6667,ID_Med_Ampoule_Uncommon,Basic Ampoule,Rarity.Uncommon
LIT_Loose_Medicine_Tutorial,50.0,150.0,33.3333,ID_Med_Ampoule_Rare,Robust Ampoule,Rarity.Rare
LIT_Loose_Medicine,100.0,231.21000000275671,43.2507,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Medicine,100.0,231.21000000275671,43.2507,ID_Med_Ampoule_Common,Crude Ampoule ,
LIT_Loose_Medicine,25.0,231.21000000275671,10.8127,ID_Med_Ampoule_Uncommon,Basic Ampoule,Rarity.Uncommon
LIT_Loose_Medicine,5.0,231.21000000275671,2.1625,ID_Med_Ampoule_Rare,Robust Ampoule,Rarity.Rare
LIT_Loose_Medicine,1.0,231.21000000275671,0.4325,ID_Med_Ampoule_Epic,Empusa's Tonic,Rarity.Epic
LIT_Loose_Medicine,0.1,231.21000000275671,0.0433,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Loose_Medicine,0.1,231.21000000275671,0.0433,ID_Med_Ampoule_Legendary,Ambrosia,Rarity.Legendary
LIT_Loose_Medicine,0.01,231.21000000275671,0.0043,ID_Money_Gold,Gold Coin,Rarity.Epic
LIT_Loose_M03StarFort_01a,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_M03StarFort_01a,30.0,100.0,30.0000,ID_Lore_Rare_Note03_U,A Piece of Paris,Rarity.Rare
LIT_Loose_M02MilitaryCheckpoint_01a,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_M02MilitaryCheckpoint_01a,30.0,100.0,30.0000,ID_Lore_Rare_Note02_U,A Soldier's Goodbye,Rarity.Rare
LIT_Loose_M01SarlatHamlet_01a,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_M01SarlatHamlet_01a,30.0,100.0,30.0000,ID_Lore_Rare_Note04_U,Concerning Father Marais,Rarity.Rare
LIT_Loose_Louiseville,25.0,100.0,25.0000,ID_Weap_Rifle_Uncommon01,Louisville,Rarity.Uncommon
LIT_Loose_Louiseville,25.0,100.0,25.0000,ID_Drink_Common03,Thin Mead,
LIT_Loose_Louiseville,25.0,100.0,25.0000,ID_Drink_Common02,Tavern Wine,
LIT_Loose_Louiseville,24.0,100.0,24.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Louiseville,1.0,100.0,1.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Loose_Longsword,68.0,100.0,68.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Longsword,25.0,100.0,25.0000,ID_Weap_2HMelee_Uncommon01,Longsword,Rarity.Uncommon
LIT_Loose_Longsword,5.0,100.0,5.0000,ID_Rare_JewelleryBox_Bronze,Sealed Bronze Reliquary,Rarity.Rare
LIT_Loose_Longsword,2.0,100.0,2.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Loose_Kompas,100.0,100.0,100.0000,ID_Weap_Rifle_Rare02,Kompas,Rarity.Rare
LIT_Loose_Jager,75.0,100.0,75.0000,ID_Weap_Rifle_Rare02,Kompas,Rarity.Rare
LIT_Loose_Jager,25.0,100.0,25.0000,ID_Weap_Rifle_Legendary01,Jager,Rarity.Legendary
LIT_Loose_HeadArmour_All,25.0,31.100000001490116,80.3859,ID_Armor_Head_Uncommon01,Leather Helmet,Rarity.Uncommon
LIT_Loose_HeadArmour_All,5.0,31.100000001490116,16.0772,ID_Armor_Head_Rare01,Sapper's Helmet,Rarity.Rare
LIT_Loose_HeadArmour_All,1.0,31.100000001490116,3.2154,ID_Armor_Head_Epic01,Black Dragoon Helmet,Rarity.Epic
LIT_Loose_HeadArmour_All,0.1,31.100000001490116,0.3215,ID_Armor_Head_Legendary01,Old Guard Helmet,Rarity.Legendary
LIT_Loose_ChestArmour_All,100.0,131.10000000149012,76.2777,ID_Armor_Chest_Common01,Quilted Cuirass,
LIT_Loose_ChestArmour_All,25.0,131.10000000149012,19.0694,ID_Armor_Chest_Uncommon01,Leather Cuirass,Rarity.Uncommon
LIT_Loose_ChestArmour_All,5.0,131.10000000149012,3.8139,ID_Armor_Chest_Rare01,Sapper's Cuirass,Rarity.Rare
LIT_Loose_ChestArmour_All,1.0,131.10000000149012,0.7628,ID_Armor_Chest_Epic01,Black Dragoon Cuirass,Rarity.Epic
LIT_Loose_ChestArmour_All,0.1,131.10000000149012,0.0763,ID_Armor_Chest_Legendary01,Old Guard Cuirass,Rarity.Legendary
LIT_Loose_BronzeKey_Tutorial,100.0,100.0,100.0000,ID_Key_Bronze,Bronze Key,Rarity.Uncommon
LIT_Loose_BackBag_Tutorial,100.0,100.0,100.0000,ID_BackBag_Epic01,Trevallion's Valise,Rarity.Epic
LIT_Loose_Axe,90.0,100.0,90.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Axe,10.0,100.0,10.0000,ID_Weap_1HMelee_Rare02,Axe,Rarity.Rare
LIT_Loose_Auster100,100.0,100.0,100.0000,ID_Weap_Pistol_Uncommon01,Auster,Rarity.Uncommon
LIT_Loose_Auster,75.0,100.0,75.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Auster,25.0,100.0,25.0000,ID_Weap_Pistol_Uncommon01,Auster,Rarity.Uncommon
LIT_Loose_Armour_Tutorial,100.0,100.0,100.0000,ID_Armor_Chest_Uncommon01,Leather Cuirass,Rarity.Uncommon
LIT_Loose_Ammo,25.0,31.100000001490116,80.3859,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_Loose_Ammo,5.0,31.100000001490116,16.0772,ID_Ammunition_03_Heavy,Heavy Ammunition,Rarity.Rare
LIT_Loose_Ammo,1.0,31.100000001490116,3.2154,ID_Ammunition_04_Refined,Refined Ammunition,Rarity.Epic
LIT_Loose_Ammo,0.1,31.100000001490116,0.3215,ID_Ammunition_05_Exotic,Exotic Ammunition,Rarity.Epic
LIT_LongswordRecipe_Uncommon_Loose1,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_LongswordRecipe_Uncommon_Loose1,15.0,100.0,15.0000,ID_Rec_Weap_Longsword,Metallurgist Recipe - Longsword,Rarity.Rare
LIT_LongswordRecipe_Uncommon_Loose1,15.0,100.0,15.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Liquids,100.0,140.0,71.4286,ID_Common_PineOil,Pine Oil,
LIT_Liquids,25.0,140.0,17.8571,ID_Uncommon_LinseedOil,Linseed Oil,Rarity.Uncommon
LIT_Liquids,5.0,140.0,3.5714,ID_Rare_WhaleOil,Whale Oil,Rarity.Rare
LIT_Liquids,5.0,140.0,3.5714,ID_Rare_OxliverOil,Oxliver Oil,Rarity.Rare
LIT_Liquids,5.0,140.0,3.5714,ID_Common_StalePiss,Stale Piss,
LIT_LionneRecipe_Epic_Loose,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_LionneRecipe_Epic_Loose,22.5,100.0,22.5000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_LionneRecipe_Epic_Loose,7.5,100.0,7.5000,ID_Rec_Weap_Lionne,Gunsmith Recipe - Lionne,Rarity.Legendary
LIT_LionOfRotterdam_Loose,70.0,100.0,70.0000,ID_Money_Copper,Copper Coin,Rarity.Uncommon
LIT_LionOfRotterdam_Loose,15.0,100.0,15.0000,ID_Rec_C_BrownBetty_Uncommon08,Lion of Rotterdam - Brown Betty,Rarity.Uncommon
LIT_LionOfRotterdam_Loose,15.0,100.0,15.0000,ID_Money_Silver,Silver Coin,Rarity.Rare
LIT_Legendary_Weap_Rifles,100.0,300.0,33.3333,ID_Weap_Rifle_Legendary03,Belier,Rarity.Legendary
LIT_Legendary_Weap_Rifles,100.0,300.0,33.3333,ID_Weap_Rifle_Legendary02,Drak,Rarity.Legendary
LIT_Legendary_Weap_Rifles,100.0,300.0,33.3333,ID_Weap_Rifle_Legendary01,Jager,Rarity.Legendary
LIT_Legendary_Weap_Rifles,0.0,300.0,0.0000,ID_Weap_Rifle_Scope_Legendary04,Farsight Drak,Rarity.Legendary
LIT_Legendary_Weap_Pistols,100.0,100.0,100.0000,ID_Weap_Pistol_Legendary01,Volcan,Rarity.Legendary
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Uncommon_RedOchre,Red Ochre,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Uncommon_PreciousBox,Precious Box,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Uncommon_PineRosin,Pine Rosin,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Uncommon_IronFile,Iron File,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Uncommon_DankTobacco,Dank Tobacco,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Uncommon_CoatToggle,Coat Toggle,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Uncommon_Amber,Amber,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Lore_Common_Note13,Gathering Garlic,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Lore_Common_Note12,Lavender For Elodie,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Lore_Common_Note11,Growth of Burlap on the Marette River,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Lore_Common_Note10,Lead Discovered Near Jacques Bridge,Rarity.Uncommon
LIT_Ledger_01,25.0,389.7000000104308,6.4152,ID_Lore_Common_Note09,Copper in the Sombre Forest Region,Rarity.Uncommon
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Rare_Smokesilver,Smokesilver,Rarity.Rare
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Rare_SinewString,Sinew String,Rarity.Rare
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Rare_RefinedTobacco,Refined Tobacco,Rarity.Rare
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Rare_Opium,Opium,Rarity.Rare
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Rare_DelicateChain,Delicate Chain,Rarity.Rare
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Uncommon_Note12,Cloves For Oil,Rarity.Uncommon
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Uncommon_Note11,And Rosemary Too,Rarity.Uncommon
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Uncommon_Note10,Flax Along the Rivers,Rarity.Uncommon
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Uncommon_Note09,Copper Deposits near Jacques Bridge,Rarity.Uncommon
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Uncommon_Note08,Grotesquerie - Cherub,Rarity.Uncommon
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Uncommon_Note07,Grotesquerie - Dreg,Rarity.Uncommon
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Uncommon_Note06,Grotesquerie - Waif,Rarity.Uncommon
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Rare_Note11,The Company of One Dutchman,Rarity.Rare
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Rare_Note10,Crises of Faith,Rarity.Rare
LIT_Ledger_01,5.0,389.7000000104308,1.2830,ID_Lore_Rare_Note09,Reflections on Riflemen,Rarity.Rare
