Type,ObjectName,StaticMeshName,X,Y,Z,SpawnChance
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3129.6055,-1544.1729,11042.0,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3122.7703,-1695.908,11059.879,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3119.1377,-1519.3115,11076.729,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3117.8892,-1929.0526,11230.239,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3117.3386,-1813.2703,11078.519,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3106.1453,-1512.0084,11037.933,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3098.2505,-1547.2505,11104.806,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3091.9941,-1556.6508,11081.098,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3080.9648,-1453.3823,11170.192,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3080.076,-1443.3544,11048.11,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3078.9426,-1838.3324,11047.825,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3072.7656,-1746.5233,11035.34,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3062.2153,-1458.2738,11171.033,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3058.601,-1691.7882,11045.706,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3058.3164,-1594.914,11100.34,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3033.2463,-1590.1165,11040.324,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3027.27,-1832.1814,11035.333,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3021.8113,-1597.5629,11069.802,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3016.761,-1367.9413,11157.76,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3016.761,-1367.9413,11157.76,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-3002.0242,-1526.1111,11058.873,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2998.308,-1436.4104,11051.446,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2994.3726,-1601.4702,11053.356,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2980.737,-1560.1543,11047.436,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2980.5989,-1524.5186,11062.353,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2972.2058,-1425.2373,11093.867,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2966.6382,-1477.6294,11050.28,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2966.0208,-1411.6516,11098.671,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2950.1396,-1473.5446,11052.56,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2949.8035,-1448.2604,11076.992,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2938.7188,-1648.5566,11187.288,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2935.54,-1555.3546,11168.93,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2927.324,-1382.5149,11248.048,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2926.8728,-1597.7053,11106.985,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2922.653,-1443.7966,11182.734,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2919.9666,-1384.6675,11196.401,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2916.221,-1513.006,11055.027,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2905.6306,-1616.1862,11115.722,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2904.3823,-1476.695,11095.964,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2894.799,-1384.2872,11146.089,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2894.2222,-1384.231,11151.586,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2893.5137,-1366.744,11133.863,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2893.2966,-1383.5466,11132.973,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2891.959,-1386.2913,11171.792,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2886.251,-1387.177,11119.713,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2885.0146,-1386.3071,11102.236,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2884.4463,-1383.2007,11133.859,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2873.069,-1611.6293,11034.511,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2867.6191,-1383.2568,11197.318,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2867.4314,-1392.0437,11050.516,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2865.743,-1391.5128,11163.615,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2860.0269,-1392.0847,11247.719,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2817.3938,-1387.1998,11125.957,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2788.193,-1408.2688,11056.109,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2784.4082,-1436.2712,11056.351,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2779.4038,-1365.4971,11159.622,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2768.8364,-1384.5815,11079.834,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2768.8364,-1384.5815,11079.834,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2762.7568,-1405.581,11084.895,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2727.5535,-1405.903,11055.315,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2725.8403,-1388.7836,11051.827,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2725.812,-1388.3029,11054.539,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2709.5889,-1365.8273,11188.688,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2687.6733,-1383.1136,11089.953,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2686.5862,-1383.1339,11065.38,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStallWoodStructure_05a_Hub_C_UAID_50EBF6D299696C8602_f97756fb0b8a7ccd_1386784089',,-2665.5374,-1366.8567,11192.19,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3221.6787,-758.8442,11134.55,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3218.9607,-766.4995,11172.483,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3183.9507,-990.608,11999.733,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3159.7898,-1082.015,11153.894,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3151.7727,-936.2868,11127.261,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3149.156,-988.07,11119.63,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3146.6921,-955.4096,11116.1,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3145.588,-986.3993,11075.897,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3144.0217,-1159.8208,11143.476,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3143.9688,-984.1459,11327.391,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3143.8164,-986.6627,11104.2295,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3143.2393,-792.18774,11138.532,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3141.0566,-785.9264,11090.989,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3127.359,-1060.0588,11111.987,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3125.9663,-1056.3884,11253.16,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3071.2786,-977.72815,11183.314,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3056.5542,-1085.7592,11048.919,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3056.3809,-1260.6306,11145.163,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3053.4998,-1075.5632,11053.823,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3051.1536,-1163.1309,11065.97,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3017.8494,-756.2278,11061.961,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3008.9011,-1219.3163,11156.362,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-3007.3225,-1218.4703,11144.482,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-2991.7463,-1285.6509,11176.603,
InstancedStaticMeshComponent,BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C'Chateau_p_WP:PersistentLevel.BPP_RP_LI_MarketStall_Metallurgic_01a_Hub_01a_Hub_C_UAID_50EBF6D299696B8602_bd4cf950e161a127_1840873823',,-2988.166,-891.5246,11195.694,
